Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,2021-12-31,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46.0,56.0,257.6,100.46399999999998,0.38999999999999996,Outlet
Foot Locker,1185732,2020-01-01,Northeast,Pennsylvania,Philadelphia,Women's Apparel,53.0,83.0,439.9,140.768,0.32,Outlet
West Gear,1128299,2020-01-02,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,27.0,158.0,426.6,179.17200000000003,0.42000000000000004,Outlet
West Gear,1128299,2020-01-03,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35.0,135.0,472.5,146.475,0.31,Outlet
West Gear,1128299,2020-01-04,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.0,140.0,504.0,236.88000000000002,0.47000000000000003,Outlet
West Gear,1128299,2020-01-05,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,34.0,90.0,306.0,125.46,0.41,Outlet
West Gear,1128299,2020-01-06,West,Nevada,Las Vegas,Men's Apparel,37.0,80.0,296.0,168.72000000000003,0.5700000000000001,Outlet
West Gear,1128299,2020-01-07,West,Nevada,Las Vegas,Women's Apparel,36.0,166.0,597.6,143.424,0.24000000000000002,Outlet
West Gear,1128299,2020-01-08,West,Nevada,Las Vegas,Men's Street Footwear,27.0,173.0,467.1,200.853,0.43000000000000005,Outlet
West Gear,1128299,2020-01-09,West,Nevada,Las Vegas,Men's Athletic Footwear,35.0,145.0,507.5,157.325,0.31,Outlet
West Gear,1128299,2020-01-10,West,Nevada,Las Vegas,Women's Street Footwear,31.0,140.0,434.0,186.62000000000003,0.43000000000000005,Outlet
West Gear,1128299,2020-01-11,West,Nevada,Las Vegas,Women's Athletic Footwear,30.0,85.0,255.0,104.55,0.41,Outlet
West Gear,1128299,2020-01-12,West,Nevada,Las Vegas,Men's Apparel,37.0,70.0,259.0,157.99000000000004,0.6100000000000001,Outlet
West Gear,1128299,2020-01-13,West,Nevada,Las Vegas,Women's Apparel,31.0,140.0,434.0,99.82000000000001,0.23,Outlet
West Gear,1128299,2020-01-14,West,Nevada,Las Vegas,Men's Street Footwear,31.0,182.0,564.2,253.89000000000001,0.45,Outlet
West Gear,1128299,2020-01-15,West,Nevada,Las Vegas,Men's Athletic Footwear,42.0,124.0,520.8,166.656,0.32,Outlet
West Gear,1128299,2020-01-16,West,Nevada,Las Vegas,Women's Street Footwear,43.0,128.0,550.4,258.688,0.47000000000000003,Outlet
West Gear,1128299,2020-01-17,West,Nevada,Las Vegas,Women's Athletic Footwear,41.0,93.0,381.3,156.333,0.41,Outlet
West Gear,1128299,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,44.0,60.0,264.0,163.68,0.6200000000000001,Outlet
West Gear,1128299,2020-01-19,West,Nevada,Las Vegas,Women's Apparel,39.0,124.0,483.6,125.73600000000002,0.26,Outlet
West Gear,1128299,2020-01-20,West,Nevada,Las Vegas,Men's Street Footwear,41.0,171.0,701.1,294.46200000000005,0.42000000000000004,Outlet
West Gear,1128299,2020-01-21,West,Nevada,Las Vegas,Men's Athletic Footwear,46.0,116.0,533.6,154.74399999999997,0.29,Outlet
West Gear,1128299,2020-01-22,West,Nevada,Las Vegas,Women's Street Footwear,47.0,120.0,564.0,253.8,0.45,Outlet
West Gear,1128299,2020-01-23,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,90.0,360.0,147.6,0.41,Outlet
West Gear,1128299,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,47.0,62.0,291.4,177.75400000000002,0.6100000000000001,Outlet
West Gear,1128299,2020-01-25,West,Nevada,Las Vegas,Women's Apparel,54.0,123.0,664.2,179.334,0.27,Outlet
West Gear,1128299,2020-01-26,West,Nevada,Las Vegas,Men's Street Footwear,43.0,171.0,735.3,352.944,0.48,Outlet
West Gear,1128299,2020-01-27,West,Nevada,Las Vegas,Men's Athletic Footwear,43.0,120.0,516.0,180.59999999999997,0.35,Outlet
West Gear,1128299,2020-01-28,West,Nevada,Las Vegas,Women's Street Footwear,49.0,132.0,646.8,303.996,0.47000000000000003,Outlet
West Gear,1128299,2020-01-29,West,Nevada,Las Vegas,Women's Athletic Footwear,47.0,105.0,493.5,227.01,0.45999999999999996,Outlet
West Gear,1128299,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,43.0,66.0,283.8,187.30800000000005,0.6600000000000001,Outlet
West Gear,1128299,2020-01-31,West,Nevada,Las Vegas,Women's Apparel,54.0,140.0,756.0,241.92000000000002,0.32,Outlet
West Gear,1128299,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,47.0,245.0,1151.5,575.75,0.5,Outlet
West Gear,1128299,2020-02-02,West,Nevada,Las Vegas,Men's Athletic Footwear,51.0,182.0,928.2,334.152,0.36,Outlet
West Gear,1128299,2020-02-03,West,Nevada,Las Vegas,Women's Street Footwear,46.0,176.0,809.6,388.608,0.48,Outlet
West Gear,1128299,2020-02-04,West,Nevada,Las Vegas,Women's Athletic Footwear,47.0,145.0,681.5,306.67499999999995,0.44999999999999996,Outlet
West Gear,1128299,2020-02-05,West,Nevada,Las Vegas,Men's Apparel,47.0,105.0,493.5,320.77500000000003,0.6500000000000001,Outlet
West Gear,1128299,2020-02-06,West,Nevada,Las Vegas,Women's Apparel,57.0,192.0,1094.4,306.432,0.28,Outlet
West Gear,1128299,2020-02-07,West,Nevada,Las Vegas,Men's Street Footwear,48.0,233.0,1118.4,492.096,0.44,Outlet
West Gear,1128299,2020-02-08,West,Nevada,Las Vegas,Men's Athletic Footwear,46.0,204.0,938.4,253.36800000000002,0.27,Outlet
West Gear,1128299,2020-02-09,West,Nevada,Las Vegas,Women's Street Footwear,47.0,171.0,803.7,361.665,0.45,Outlet
West Gear,1128299,2020-02-10,West,Nevada,Las Vegas,Women's Athletic Footwear,46.0,140.0,644.0,270.47999999999996,0.42,Outlet
West Gear,1128299,2020-02-11,West,Nevada,Las Vegas,Men's Apparel,47.0,150.0,705.0,415.9500000000001,0.5900000000000001,Outlet
West Gear,1128299,2020-02-12,West,Nevada,Las Vegas,Women's Apparel,61.0,170.0,1037.0,279.99,0.27,Outlet
West Gear,1128299,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,44.0,238.0,1047.2,481.712,0.46,Outlet
West Gear,1128299,2020-02-14,West,Nevada,Las Vegas,Men's Athletic Footwear,56.0,208.0,1164.8,337.792,0.29,Outlet
West Gear,1128299,2020-02-15,West,Nevada,Las Vegas,Women's Street Footwear,44.0,179.0,787.6,330.79200000000003,0.42000000000000004,Outlet
West Gear,1128299,2020-02-16,West,Nevada,Las Vegas,Women's Athletic Footwear,42.0,152.0,638.4,268.128,0.42,Outlet
West Gear,1128299,2020-02-17,West,Nevada,Las Vegas,Men's Apparel,50.0,152.0,760.0,448.4000000000001,0.5900000000000001,Outlet
West Gear,1128299,2020-02-18,West,Nevada,Las Vegas,Women's Apparel,55.0,128.0,704.0,183.04000000000002,0.26,Outlet
West Gear,1128299,2020-02-19,West,Nevada,Las Vegas,Men's Street Footwear,41.0,186.0,762.6,289.788,0.38,Outlet
West Gear,1128299,2020-02-20,West,Nevada,Las Vegas,Men's Athletic Footwear,51.0,180.0,918.0,247.86000000000004,0.27,Outlet
West Gear,1128299,2020-02-21,West,Nevada,Las Vegas,Women's Street Footwear,46.0,144.0,662.4,271.584,0.41000000000000003,Outlet
West Gear,1128299,2020-02-22,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,124.0,533.2,186.61999999999998,0.35,Outlet
West Gear,1128299,2020-02-23,West,Nevada,Las Vegas,Men's Apparel,53.0,128.0,678.4,359.5520000000001,0.5300000000000001,Outlet
West Gear,1128299,2020-02-24,West,Nevada,Las Vegas,Women's Apparel,54.0,140.0,756.0,158.76000000000002,0.21000000000000002,Outlet
West Gear,1128299,2020-02-25,West,Nevada,Las Vegas,Men's Street Footwear,47.0,171.0,803.7,321.48,0.4,Outlet
West Gear,1128299,2020-02-26,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,193.0,965.0,241.25,0.25,Outlet
West Gear,1128299,2020-02-27,West,Nevada,Las Vegas,Women's Street Footwear,47.0,113.0,531.1,223.06200000000004,0.42000000000000004,Outlet
West Gear,1128299,2020-02-28,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,119.0,511.7,168.861,0.32999999999999996,Outlet
West Gear,1128299,2020-03-01,West,Nevada,Las Vegas,Men's Apparel,48.0,107.0,513.6,277.3440000000001,0.5400000000000001,Outlet
West Gear,1128299,2020-03-02,West,Nevada,Las Vegas,Women's Apparel,53.0,120.0,636.0,139.92000000000002,0.22000000000000003,Outlet
West Gear,1128299,2020-03-03,West,Nevada,Las Vegas,Men's Street Footwear,47.0,196.0,921.2,386.90400000000005,0.42000000000000004,Outlet
West Gear,1128299,2020-03-04,West,Nevada,Las Vegas,Men's Athletic Footwear,52.0,201.0,1045.2,261.3,0.25,Outlet
West Gear,1128299,2020-03-05,West,Nevada,Las Vegas,Women's Street Footwear,44.0,140.0,616.0,258.72,0.42000000000000004,Outlet
West Gear,1128299,2020-03-06,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,132.0,567.6,198.66,0.35,Outlet
West Gear,1128299,2020-03-07,West,Nevada,Las Vegas,Men's Apparel,46.0,119.0,547.4,295.5960000000001,0.5400000000000001,Outlet
West Gear,1128299,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,51.0,162.0,826.2,173.502,0.21000000000000002,Outlet
West Gear,1128299,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,47.0,216.0,1015.2,375.6240000000001,0.37000000000000005,Outlet
West Gear,1128299,2020-03-10,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,209.0,1045.0,261.25,0.25,Outlet
West Gear,1128299,2020-03-11,West,Nevada,Las Vegas,Women's Street Footwear,47.0,166.0,780.2,327.684,0.42000000000000004,Outlet
West Gear,1128299,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,166.0,664.0,239.04000000000002,0.36,Outlet
West Gear,1128299,2020-03-13,West,Nevada,Las Vegas,Men's Apparel,49.0,136.0,666.4,359.8560000000001,0.5400000000000001,Outlet
West Gear,1128299,2020-03-14,West,Nevada,Las Vegas,Women's Apparel,56.0,170.0,952.0,171.36,0.18000000000000002,Outlet
West Gear,1128299,2020-03-15,West,Nevada,Las Vegas,Men's Street Footwear,20.0,149.0,298.0,119.2,0.4,Outlet
West Gear,1128299,2020-03-16,West,Nevada,Las Vegas,Men's Athletic Footwear,31.0,145.0,449.5,112.375,0.25,Outlet
West Gear,1128299,2020-03-17,West,Nevada,Las Vegas,Women's Street Footwear,26.0,128.0,332.8,139.776,0.42000000000000004,Outlet
West Gear,1128299,2020-03-18,West,Nevada,Las Vegas,Women's Athletic Footwear,26.0,96.0,249.6,84.86399999999999,0.33999999999999997,Outlet
Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men's Apparel,30.0,123.0,369.0,125.46,0.33999999999999997,Outlet
Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women's Apparel,24.0,170.0,408.0,216.24,0.53,Outlet
Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men's Street Footwear,18.0,202.0,363.6,134.53199999999998,0.37,Outlet
Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men's Athletic Footwear,23.0,219.0,503.7,196.44299999999998,0.38999999999999996,Outlet
Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women's Street Footwear,23.0,140.0,322.0,125.58,0.38999999999999996,Outlet
Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women's Athletic Footwear,28.0,128.0,358.4,175.61599999999999,0.49,Outlet
Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men's Apparel,29.0,94.0,272.6,87.232,0.32,Outlet
Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women's Apparel,28.0,143.0,400.4,224.22400000000002,0.56,Outlet
Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men's Street Footwear,20.0,221.0,442.0,190.05999999999997,0.42999999999999994,Outlet
Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men's Athletic Footwear,31.0,195.0,604.5,284.11499999999995,0.47,Outlet
Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women's Street Footwear,22.0,166.0,365.2,157.03599999999997,0.42999999999999994,Outlet
Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women's Athletic Footwear,25.0,124.0,310.0,173.60000000000002,0.56,Outlet
Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,27.0,88.0,237.6,97.416,0.41,Outlet
Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women's Apparel,25.0,145.0,362.5,221.12500000000006,0.6100000000000001,Outlet
Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men's Street Footwear,13.0,203.0,263.9,118.755,0.44999999999999996,Outlet
Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men's Athletic Footwear,17.0,203.0,345.1,144.94199999999998,0.42,Outlet
Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,15.0,170.0,255.0,112.19999999999997,0.43999999999999995,Outlet
Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,20.0,128.0,256.0,143.36,0.56,Outlet
Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,20.0,105.0,210.0,79.8,0.38,Outlet
Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,18.0,196.0,352.8,215.20800000000003,0.6100000000000001,Outlet
Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,12.0,247.0,296.4,133.38,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,20.0,240.0,480.0,211.19999999999996,0.43999999999999995,Outlet
Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,14.0,204.0,285.6,131.376,0.45999999999999996,Outlet
Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,20.0,179.0,358.0,193.32,0.54,Outlet
Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,33.0,132.0,435.6,178.59599999999998,0.41,Outlet
Sports Direct,1197831,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,31.0,271.0,840.1,495.6590000000001,0.5900000000000001,Outlet
Sports Direct,1197831,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,28.0,256.0,716.8,336.896,0.47,Outlet
Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,240.0,768.0,360.96,0.47,Outlet
Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,26.0,202.0,525.2,231.08799999999997,0.43999999999999995,Outlet
Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,29.0,198.0,574.2,321.552,0.56,Outlet
Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,30.0,150.0,450.0,175.49999999999997,0.38999999999999996,Outlet
Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,37.0,306.0,1132.2,667.998,0.5900000000000001,Outlet
Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,29.0,272.0,788.8,394.4,0.49999999999999994,Outlet
Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,30.0,264.0,792.0,395.99999999999994,0.49999999999999994,Outlet
Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,30.0,322.0,966.0,482.9999999999999,0.49999999999999994,Outlet
Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,32.0,196.0,627.2,382.59200000000004,0.6100000000000001,Outlet
Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,33.0,182.0,600.6,270.27,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,38.0,272.0,1033.6,640.8320000000001,0.6200000000000001,Outlet
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,29.0,233.0,675.7,344.607,0.51,Outlet
Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,44.0,271.0,1192.4,608.124,0.51,Outlet
Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,39.0,314.0,1224.6,575.562,0.47,Outlet
Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,32.0,162.0,518.4,305.85600000000005,0.5900000000000001,Outlet
Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,35.0,143.0,500.5,225.225,0.44999999999999996,Outlet
Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,40.0,232.0,928.0,621.7600000000001,0.6700000000000002,Outlet
Sports Direct,1197831,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,40.0,209.0,836.0,417.9999999999999,0.49999999999999994,Outlet
Sports Direct,1197831,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,33.0,213.0,702.9,330.36299999999994,0.47,Outlet
Sports Direct,1197831,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,40.0,203.0,812.0,414.12,0.51,Outlet
Sports Direct,1197831,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,136.0,544.0,310.08000000000004,0.5700000000000001,Outlet
Sports Direct,1197831,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,39.0,120.0,468.0,201.23999999999995,0.42999999999999994,Outlet
Sports Direct,1197831,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,30.0,219.0,657.0,407.34000000000003,0.6200000000000001,Outlet
Sports Direct,1197831,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,28.0,201.0,562.8,292.656,0.52,Outlet
Sports Direct,1197831,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,25.0,178.0,445.0,213.6,0.48,Outlet
Sports Direct,1197831,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,27.0,163.0,440.1,211.248,0.48,Outlet
Sports Direct,1197831,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,30.0,131.0,393.0,235.80000000000004,0.6000000000000001,Outlet
Sports Direct,1197831,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,28.0,109.0,305.2,134.28799999999998,0.43999999999999995,Outlet
Sports Direct,1197831,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,29.0,179.0,519.1,347.7970000000001,0.6700000000000002,Outlet
Sports Direct,1197831,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,24.0,203.0,487.2,233.856,0.48,Outlet
Sports Direct,1197831,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,21.0,223.0,468.3,229.46699999999996,0.48999999999999994,Outlet
Sports Direct,1197831,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,37.0,204.0,754.8,354.756,0.47,Outlet
Sports Direct,1197831,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,38.0,157.0,596.6,369.89200000000005,0.6200000000000001,Outlet
Sports Direct,1197831,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,43.0,140.0,602.0,276.91999999999996,0.45999999999999996,Outlet
Sports Direct,1197831,2021-05-14,South,Tennessee,Knoxville,Women's Apparel,43.0,202.0,868.6,573.2760000000001,0.6600000000000001,Outlet
Sports Direct,1197831,2021-05-15,South,Tennessee,Knoxville,Men's Street Footwear,39.0,248.0,967.2,464.256,0.48,Outlet
Sports Direct,1197831,2021-05-16,South,Tennessee,Knoxville,Men's Athletic Footwear,37.0,264.0,976.8,478.63199999999995,0.48999999999999994,Outlet
Sports Direct,1197831,2021-05-17,South,Tennessee,Knoxville,Women's Street Footwear,44.0,210.0,924.0,471.23999999999995,0.51,Outlet
Sports Direct,1197831,2021-05-18,South,Tennessee,Knoxville,Women's Athletic Footwear,44.0,176.0,774.4,464.64000000000004,0.6000000000000001,Outlet
Sports Direct,1197831,2021-05-19,South,Tennessee,Knoxville,Men's Apparel,38.0,160.0,608.0,285.76,0.47,Outlet
Sports Direct,1197831,2021-05-20,South,Tennessee,Knoxville,Women's Apparel,49.0,225.0,1102.5,694.575,0.6300000000000001,Outlet
Foot Locker,1185732,2021-05-21,South,Tennessee,Knoxville,Men's Street Footwear,27.0,140.0,378.0,166.32,0.44,Outlet
Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men's Athletic Footwear,23.0,70.0,161.0,66.00999999999999,0.41,Outlet
Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,19.0,74.0,140.6,54.83399999999999,0.38999999999999996,Outlet
Foot Locker,1185732,2021-05-24,South,Tennessee,Knoxville,Women's Athletic Footwear,22.0,23.0,50.6,21.758000000000003,0.43000000000000005,Outlet
Sports Direct,1197831,2021-08-05,South,Alabama,Birmingham,Men's Apparel,31.0,114.0,353.4,144.89399999999998,0.41,Outlet
Sports Direct,1197831,2021-08-06,South,Alabama,Birmingham,Women's Apparel,24.0,152.0,364.8,215.23200000000003,0.5900000000000001,Outlet
Sports Direct,1197831,2021-08-07,South,Alabama,Birmingham,Men's Street Footwear,16.0,206.0,329.6,154.91199999999998,0.47,Outlet
Sports Direct,1197831,2021-08-08,South,Alabama,Birmingham,Men's Athletic Footwear,26.0,192.0,499.2,209.664,0.42,Outlet
Sports Direct,1197831,2021-08-09,South,Alabama,Birmingham,Women's Street Footwear,26.0,136.0,353.6,155.584,0.43999999999999995,Outlet
Sports Direct,1197831,2021-08-10,South,Alabama,Birmingham,Women's Athletic Footwear,24.0,113.0,271.2,146.448,0.54,Outlet
Sports Direct,1197831,2021-08-11,South,Alabama,Birmingham,Men's Apparel,29.0,85.0,246.5,96.13499999999999,0.38999999999999996,Outlet
Sports Direct,1197831,2021-08-12,South,Alabama,Birmingham,Women's Apparel,27.0,144.0,388.8,221.61600000000004,0.5700000000000001,Outlet
Sports Direct,1197831,2021-08-13,South,Alabama,Birmingham,Men's Street Footwear,23.0,194.0,446.2,218.63799999999998,0.48999999999999994,Outlet
Sports Direct,1197831,2021-08-14,South,Alabama,Birmingham,Men's Athletic Footwear,32.0,194.0,620.8,291.77599999999995,0.47,Outlet
Sports Direct,1197831,2021-08-15,South,Alabama,Birmingham,Women's Street Footwear,20.0,144.0,288.0,146.88,0.51,Outlet
Sports Direct,1197831,2021-08-16,South,Alabama,Birmingham,Women's Athletic Footwear,23.0,116.0,266.8,162.74800000000002,0.6100000000000001,Outlet
Sports Direct,1197831,2021-08-17,South,Alabama,Birmingham,Men's Apparel,28.0,88.0,246.4,113.34399999999998,0.45999999999999996,Outlet
Sports Direct,1197831,2021-08-18,South,Alabama,Birmingham,Women's Apparel,26.0,120.0,312.0,205.92000000000002,0.6600000000000001,Outlet
Sports Direct,1197831,2021-08-19,South,Alabama,Birmingham,Men's Street Footwear,15.0,215.0,322.5,167.7,0.52,Outlet
Sports Direct,1197831,2021-08-20,South,Alabama,Birmingham,Men's Athletic Footwear,16.0,202.0,323.2,151.904,0.47,Outlet
Sports Direct,1197831,2021-08-21,South,Alabama,Birmingham,Women's Street Footwear,11.0,152.0,167.2,78.58399999999999,0.47,Outlet
Sports Direct,1197831,2021-08-22,South,Alabama,Birmingham,Women's Athletic Footwear,15.0,116.0,174.0,104.40000000000002,0.6000000000000001,Outlet
Sports Direct,1197831,2021-08-23,South,Alabama,Birmingham,Men's Apparel,19.0,88.0,167.2,70.224,0.42,Outlet
Sports Direct,1197831,2021-08-24,South,Alabama,Birmingham,Women's Apparel,14.0,165.0,231.0,154.77000000000004,0.6700000000000002,Outlet
Sports Direct,1197831,2021-08-25,South,Alabama,Birmingham,Men's Street Footwear,7.0,224.0,156.8,73.696,0.47,Outlet
Sports Direct,1197831,2021-08-26,South,Alabama,Birmingham,Men's Athletic Footwear,16.0,218.0,348.8,170.91199999999998,0.48999999999999994,Outlet
Sports Direct,1197831,2021-08-27,South,Alabama,Birmingham,Women's Street Footwear,11.0,190.0,209.0,108.67999999999999,0.52,Outlet
Sports Direct,1197831,2021-08-28,South,Alabama,Birmingham,Women's Athletic Footwear,26.0,165.0,429.0,261.69000000000005,0.6100000000000001,Outlet
Sports Direct,1197831,2021-08-29,South,Alabama,Birmingham,Men's Apparel,39.0,132.0,514.8,216.21599999999998,0.42,Outlet
Sports Direct,1197831,2021-08-30,South,Alabama,Birmingham,Women's Apparel,36.0,263.0,946.8,624.8880000000001,0.6600000000000001,Outlet
Sports Direct,1197831,2021-08-31,South,Alabama,Birmingham,Men's Street Footwear,30.0,225.0,675.0,324.0,0.48,Outlet
Sports Direct,1197831,2021-09-01,South,Alabama,Birmingham,Men's Athletic Footwear,35.0,233.0,815.5,383.28499999999997,0.47,Outlet
Sports Direct,1197831,2021-09-02,South,Alabama,Birmingham,Women's Street Footwear,35.0,228.0,798.0,406.98,0.51,Outlet
Sports Direct,1197831,2021-09-03,South,Alabama,Birmingham,Women's Athletic Footwear,31.0,210.0,651.0,390.6,0.6000000000000001,Outlet
Sports Direct,1197831,2021-09-04,South,Alabama,Birmingham,Men's Apparel,38.0,165.0,627.0,294.68999999999994,0.47,Outlet
Sports Direct,1197831,2021-09-05,South,Alabama,Birmingham,Women's Apparel,36.0,280.0,1008.0,645.1200000000001,0.6400000000000001,Outlet
Sports Direct,1197831,2021-09-06,South,Alabama,Birmingham,Men's Street Footwear,31.0,256.0,793.6,420.6079999999999,0.5299999999999999,Outlet
Sports Direct,1197831,2021-09-07,South,Alabama,Birmingham,Men's Athletic Footwear,37.0,264.0,976.8,537.24,0.5499999999999999,Outlet
Sports Direct,1197831,2021-09-08,South,Alabama,Birmingham,Women's Street Footwear,31.0,322.0,998.2,558.992,0.5599999999999999,Outlet
Sports Direct,1197831,2021-09-09,South,Alabama,Birmingham,Women's Athletic Footwear,36.0,196.0,705.6,472.7520000000001,0.6700000000000002,Outlet
Sports Direct,1197831,2021-09-10,South,Alabama,Birmingham,Men's Apparel,35.0,179.0,626.5,325.78000000000003,0.52,Outlet
Sports Direct,1197831,2021-09-11,South,Alabama,Birmingham,Women's Apparel,47.0,280.0,1316.0,921.2000000000002,0.7000000000000002,Outlet
Sports Direct,1197831,2021-09-12,South,Alabama,Birmingham,Men's Street Footwear,27.0,233.0,629.1,346.005,0.5499999999999999,Outlet
Sports Direct,1197831,2021-09-13,South,Alabama,Birmingham,Men's Athletic Footwear,39.0,233.0,908.7,490.698,0.5399999999999999,Outlet
Sports Direct,1197831,2021-09-14,South,Alabama,Birmingham,Women's Street Footwear,36.0,278.0,1000.8,530.4239999999999,0.5299999999999999,Outlet
Sports Direct,1197831,2021-09-15,South,Alabama,Birmingham,Women's Athletic Footwear,37.0,140.0,518.0,331.5200000000001,0.6400000000000001,Outlet
Sports Direct,1197831,2021-09-16,South,Alabama,Birmingham,Men's Apparel,42.0,140.0,588.0,293.99999999999994,0.49999999999999994,Outlet
Sports Direct,1197831,2021-09-17,South,Alabama,Birmingham,Women's Apparel,39.0,203.0,791.7,562.1070000000002,0.7100000000000002,Outlet
Sports Direct,1197831,2021-09-18,South,Alabama,Birmingham,Men's Street Footwear,38.0,206.0,782.8,430.53999999999996,0.5499999999999999,Outlet
